Mode: full
Device: cuda
Batch size: 8
Channels: 18
Parameters: {'total': 290595, 'backbone': 262656, 'thunderstorm_head': 9313, 'cloudburst_head': 9313, 'flash_flood_head': 9313}
pos_weight (raw): [500.0, 18.223827362060547, 500.0]


--- Epoch 1/6 ---
  [=====>--------------]  24.9% | Ep 2/6 [1541/3103] | Loss: 0.0882 | Avg: 0.1679 | Elapsed: 1h 48m 32s | ETA: 5h 26m 36s
  [=====>--------------]  25.0% | Ep 2/6 [1551/3103] | Loss: 0.1833 | Avg: 0.1677 | Elapsed: 1h 48m 46s | ETA: 5h 26m 20s
  [=====>--------------]  25.1% | Ep 2/6 [1561/3103] | Loss: 0.1973 | Avg: 0.1678 | Elapsed: 1h 48m 59s | ETA: 5h 26m 04s
  [=====>--------------]  25.1% | Ep 2/6 [1571/3103] | Loss: 0.1072 | Avg: 0.1679 | Elapsed: 1h 49m 11s | ETA: 5h 25m 46s
  [=====>--------------]  25.2% | Ep 2/6 [1581/3103] | Loss: 0.1123 | Avg: 0.1678 | Elapsed: 1h 49m 25s | ETA: 5h 25m 30s
  [=====>--------------]  25.2% | Ep 2/6 [1591/3103] | Loss: 0.1869 | Avg: 0.1677 | Elapsed: 1h 49m 37s | ETA: 5h 25m 12s
  [=====>--------------]  25.3% | Ep 2/6 [1601/3103] | Loss: 0.1261 | Avg: 0.1676 | Elapsed: 1h 49m 51s | ETA: 5h 24m 56s
  [=====>--------------]  25.3% | Ep 2/6 [1611/3103] | Loss: 0.1596 | Avg: 0.1677 | Elapsed: 1h 50m 04s | ETA: 5h 24m 40s
  [=====>--------------]  25.4% | Ep 2/6 [1621/3103] | Loss: 0.1387 | Avg: 0.1676 | Elapsed: 1h 50m 17s | ETA: 5h 24m 22s
  [=====>--------------]  25.4% | Ep 2/6 [1631/3103] | Loss: 0.1520 | Avg: 0.1677 | Elapsed: 1h 50m 30s | ETA: 5h 24m 06s
  [=====>--------------]  25.5% | Ep 2/6 [1641/3103] | Loss: 0.1738 | Avg: 0.1677 | Elapsed: 1h 50m 42s | ETA: 5h 23m 47s
  [=====>--------------]  25.5% | Ep 2/6 [1651/3103] | Loss: 0.0999 | Avg: 0.1678 | Elapsed: 1h 50m 55s | ETA: 5h 23m 29s
  [=====>--------------]  25.6% | Ep 2/6 [1661/3103] | Loss: 0.1097 | Avg: 0.1677 | Elapsed: 1h 51m 08s | ETA: 5h 23m 12s
  [=====>--------------]  25.6% | Ep 2/6 [1671/3103] | Loss: 0.1994 | Avg: 0.1676 | Elapsed: 1h 51m 22s | ETA: 5h 22m 58s
  [=====>--------------]  25.7% | Ep 2/6 [1681/3103] | Loss: 0.0875 | Avg: 0.1675 | Elapsed: 1h 51m 35s | ETA: 5h 22m 40s
  [=====>--------------]  25.7% | Ep 2/6 [1691/3103] | Loss: 0.0824 | Avg: 0.1674 | Elapsed: 1h 51m 49s | ETA: 5h 22m 27s
  [=====>--------------]  25.8% | Ep 2/6 [1701/3103] | Loss: 0.1848 | Avg: 0.1674 | Elapsed: 1h 52m 02s | ETA: 5h 22m 10s
  [=====>--------------]  25.9% | Ep 2/6 [1711/3103] | Loss: 0.1266 | Avg: 0.1675 | Elapsed: 1h 52m 16s | ETA: 5h 21m 57s
  [=====>--------------]  25.9% | Ep 2/6 [1721/3103] | Loss: 0.1036 | Avg: 0.1674 | Elapsed: 1h 52m 29s | ETA: 5h 21m 39s
  [=====>--------------]  26.0% | Ep 2/6 [1731/3103] | Loss: 0.1584 | Avg: 0.1676 | Elapsed: 1h 52m 42s | ETA: 5h 21m 23s
  [=====>--------------]  26.0% | Ep 2/6 [1741/3103] | Loss: 0.1442 | Avg: 0.1676 | Elapsed: 1h 52m 56s | ETA: 5h 21m 10s
  [=====>--------------]  26.1% | Ep 2/6 [1751/3103] | Loss: 0.1575 | Avg: 0.1675 | Elapsed: 1h 53m 10s | ETA: 5h 20m 55s
  [=====>--------------]  26.1% | Ep 2/6 [1761/3103] | Loss: 0.0953 | Avg: 0.1674 | Elapsed: 1h 53m 24s | ETA: 5h 20m 40s
  [=====>--------------]  26.2% | Ep 2/6 [1771/3103] | Loss: 0.1056 | Avg: 0.1673 | Elapsed: 1h 53m 37s | ETA: 5h 20m 24s
  [=====>--------------]  26.2% | Ep 2/6 [1781/3103] | Loss: 0.2124 | Avg: 0.1674 | Elapsed: 1h 53m 50s | ETA: 5h 20m 07s
  [=====>--------------]  26.3% | Ep 2/6 [1791/3103] | Loss: 0.1490 | Avg: 0.1673 | Elapsed: 1h 54m 03s | ETA: 5h 19m 52s
  [=====>--------------]  26.3% | Ep 2/6 [1801/3103] | Loss: 0.2991 | Avg: 0.1675 | Elapsed: 1h 54m 14s | ETA: 5h 19m 29s
  [=====>--------------]  26.4% | Ep 2/6 [1811/3103] | Loss: 0.1359 | Avg: 0.1676 | Elapsed: 1h 54m 24s | ETA: 5h 19m 04s
  [=====>--------------]  26.4% | Ep 2/6 [1821/3103] | Loss: 0.2271 | Avg: 0.1676 | Elapsed: 1h 54m 35s | ETA: 5h 18m 40s
  [=====>--------------]  26.5% | Ep 2/6 [1831/3103] | Loss: 0.1741 | Avg: 0.1674 | Elapsed: 1h 54m 45s | ETA: 5h 18m 15s
  [=====>--------------]  26.6% | Ep 2/6 [1841/3103] | Loss: 0.3278 | Avg: 0.1674 | Elapsed: 1h 54m 55s | ETA: 5h 17m 52s
  [=====>--------------]  26.6% | Ep 2/6 [1851/3103] | Loss: 0.2074 | Avg: 0.1674 | Elapsed: 1h 55m 05s | ETA: 5h 17m 26s
  [=====>--------------]  26.7% | Ep 2/6 [1861/3103] | Loss: 0.3132 | Avg: 0.1675 | Elapsed: 1h 55m 15s | ETA: 5h 17m 00s
  [=====>--------------]  26.7% | Ep 2/6 [1871/3103] | Loss: 0.1288 | Avg: 0.1676 | Elapsed: 1h 55m 25s | ETA: 5h 16m 36s
  [=====>--------------]  26.8% | Ep 2/6 [1881/3103] | Loss: 0.1297 | Avg: 0.1675 | Elapsed: 1h 55m 35s | ETA: 5h 16m 12s
  [=====>--------------]  26.8% | Ep 2/6 [1891/3103] | Loss: 0.2211 | Avg: 0.1675 | Elapsed: 1h 55m 45s | ETA: 5h 15m 48s
  [=====>--------------]  26.9% | Ep 2/6 [1901/3103] | Loss: 0.1871 | Avg: 0.1676 | Elapsed: 1h 55m 55s | ETA: 5h 15m 24s
  [=====>--------------]  26.9% | Ep 2/6 [1911/3103] | Loss: 0.1938 | Avg: 0.1674 | Elapsed: 1h 56m 05s | ETA: 5h 14m 59s
  [=====>--------------]  27.0% | Ep 2/6 [1921/3103] | Loss: 0.2811 | Avg: 0.1673 | Elapsed: 1h 56m 16s | ETA: 5h 14m 35s
  [=====>--------------]  27.0% | Ep 2/6 [1931/3103] | Loss: 0.3258 | Avg: 0.1674 | Elapsed: 1h 56m 25s | ETA: 5h 14m 10s
  [=====>--------------]  27.1% | Ep 2/6 [1941/3103] | Loss: 0.1721 | Avg: 0.1674 | Elapsed: 1h 56m 35s | ETA: 5h 13m 46s
  [=====>--------------]  27.1% | Ep 2/6 [1951/3103] | Loss: 0.1331 | Avg: 0.1672 | Elapsed: 1h 56m 46s | ETA: 5h 13m 24s
  [=====>--------------]  27.2% | Ep 2/6 [1961/3103] | Loss: 0.1076 | Avg: 0.1671 | Elapsed: 1h 56m 56s | ETA: 5h 12m 59s
  [=====>--------------]  27.3% | Ep 2/6 [1971/3103] | Loss: 0.2695 | Avg: 0.1671 | Elapsed: 1h 57m 06s | ETA: 5h 12m 35s
  [=====>--------------]  27.3% | Ep 2/6 [1981/3103] | Loss: 0.3723 | Avg: 0.1671 | Elapsed: 1h 57m 17s | ETA: 5h 12m 13s
  [=====>--------------]  27.4% | Ep 2/6 [1991/3103] | Loss: 0.1518 | Avg: 0.1671 | Elapsed: 1h 57m 27s | ETA: 5h 11m 50s
  [=====>--------------]  27.4% | Ep 2/6 [2001/3103] | Loss: 0.1470 | Avg: 0.1671 | Elapsed: 1h 57m 37s | ETA: 5h 11m 27s
  [=====>--------------]  27.5% | Ep 2/6 [2011/3103] | Loss: 0.1763 | Avg: 0.1672 | Elapsed: 1h 57m 47s | ETA: 5h 11m 01s
  [======>-------------]  27.5% | Ep 2/6 [2021/3103] | Loss: 0.2124 | Avg: 0.1672 | Elapsed: 1h 57m 57s | ETA: 5h 10m 38s
  [======>-------------]  27.6% | Ep 2/6 [2031/3103] | Loss: 0.1419 | Avg: 0.1673 | Elapsed: 1h 58m 07s | ETA: 5h 10m 15s
  [======>-------------]  27.6% | Ep 2/6 [2041/3103] | Loss: 0.0811 | Avg: 0.1673 | Elapsed: 1h 58m 19s | ETA: 5h 09m 57s
  [======>-------------]  27.7% | Ep 2/6 [2051/3103] | Loss: 0.0981 | Avg: 0.1673 | Elapsed: 1h 58m 32s | ETA: 5h 09m 39s
  [======>-------------]  27.7% | Ep 2/6 [2061/3103] | Loss: 0.1835 | Avg: 0.1674 | Elapsed: 1h 58m 44s | ETA: 5h 09m 21s
  [======>-------------]  27.8% | Ep 2/6 [2071/3103] | Loss: 0.1709 | Avg: 0.1674 | Elapsed: 1h 58m 56s | ETA: 5h 09m 04s
  [======>-------------]  27.8% | Ep 2/6 [2081/3103] | Loss: 0.1182 | Avg: 0.1676 | Elapsed: 1h 59m 08s | ETA: 5h 08m 44s
  [======>-------------]  27.9% | Ep 2/6 [2091/3103] | Loss: 0.1951 | Avg: 0.1675 | Elapsed: 1h 59m 20s | ETA: 5h 08m 25s
  [======>-------------]  28.0% | Ep 2/6 [2101/3103] | Loss: 0.1344 | Avg: 0.1675 | Elapsed: 1h 59m 32s | ETA: 5h 08m 09s
  [======>-------------]  28.0% | Ep 2/6 [2111/3103] | Loss: 0.1594 | Avg: 0.1674 | Elapsed: 1h 59m 44s | ETA: 5h 07m 49s
  [======>-------------]  28.1% | Ep 2/6 [2121/3103] | Loss: 0.1513 | Avg: 0.1674 | Elapsed: 1h 59m 57s | ETA: 5h 07m 33s
  [======>-------------]  28.1% | Ep 2/6 [2131/3103] | Loss: 0.2478 | Avg: 0.1674 | Elapsed: 2h 00m 09s | ETA: 5h 07m 14s
  [======>-------------]  28.2% | Ep 2/6 [2141/3103] | Loss: 0.2278 | Avg: 0.1673 | Elapsed: 2h 00m 22s | ETA: 5h 06m 59s
  [======>-------------]  28.2% | Ep 2/6 [2151/3103] | Loss: 0.3158 | Avg: 0.1673 | Elapsed: 2h 00m 34s | ETA: 5h 06m 41s
  [======>-------------]  28.3% | Ep 2/6 [2161/3103] | Loss: 0.1676 | Avg: 0.1674 | Elapsed: 2h 00m 58s | ETA: 5h 06m 53s
  [======>-------------]  28.3% | Ep 2/6 [2171/3103] | Loss: 0.1570 | Avg: 0.1675 | Elapsed: 2h 01m 23s | ETA: 5h 07m 07s
  [======>-------------]  28.4% | Ep 2/6 [2181/3103] | Loss: 0.1527 | Avg: 0.1675 | Elapsed: 2h 01m 47s | ETA: 5h 07m 19s
  [======>-------------]  28.4% | Ep 2/6 [2191/3103] | Loss: 0.2304 | Avg: 0.1673 | Elapsed: 2h 02m 10s | ETA: 5h 07m 28s
  [======>-------------]  28.5% | Ep 2/6 [2201/3103] | Loss: 0.0908 | Avg: 0.1673 | Elapsed: 2h 02m 33s | ETA: 5h 07m 37s
  [======>-------------]  28.5% | Ep 2/6 [2211/3103] | Loss: 0.0747 | Avg: 0.1675 | Elapsed: 2h 02m 56s | ETA: 5h 07m 47s
  [======>-------------]  28.6% | Ep 2/6 [2221/3103] | Loss: 0.1217 | Avg: 0.1676 | Elapsed: 2h 03m 19s | ETA: 5h 07m 57s
  [======>-------------]  28.6% | Ep 2/6 [2231/3103] | Loss: 0.1974 | Avg: 0.1675 | Elapsed: 2h 03m 44s | ETA: 5h 08m 10s
  [======>-------------]  28.7% | Ep 2/6 [2241/3103] | Loss: 0.1349 | Avg: 0.1673 | Elapsed: 2h 04m 07s | ETA: 5h 08m 19s
  [======>-------------]  28.8% | Ep 2/6 [2251/3103] | Loss: 0.2640 | Avg: 0.1673 | Elapsed: 2h 04m 29s | ETA: 5h 08m 26s
  [======>-------------]  28.8% | Ep 2/6 [2261/3103] | Loss: 0.1401 | Avg: 0.1672 | Elapsed: 2h 04m 53s | ETA: 5h 08m 36s
  [======>-------------]  28.9% | Ep 2/6 [2271/3103] | Loss: 0.1673 | Avg: 0.1671 | Elapsed: 2h 05m 17s | ETA: 5h 08m 45s
  [======>-------------]  28.9% | Ep 2/6 [2281/3103] | Loss: 0.0905 | Avg: 0.1671 | Elapsed: 2h 05m 39s | ETA: 5h 08m 52s
  [======>-------------]  29.0% | Ep 2/6 [2291/3103] | Loss: 0.0951 | Avg: 0.1671 | Elapsed: 2h 06m 00s | ETA: 5h 08m 54s
  [======>-------------]  29.0% | Ep 2/6 [2301/3103] | Loss: 0.2084 | Avg: 0.1673 | Elapsed: 2h 06m 22s | ETA: 5h 09m 00s
  [======>-------------]  29.1% | Ep 2/6 [2311/3103] | Loss: 0.2581 | Avg: 0.1674 | Elapsed: 2h 06m 43s | ETA: 5h 09m 04s
  [======>-------------]  29.1% | Ep 2/6 [2321/3103] | Loss: 0.1950 | Avg: 0.1674 | Elapsed: 2h 07m 05s | ETA: 5h 09m 08s
  [======>-------------]  29.2% | Ep 2/6 [2331/3103] | Loss: 0.2205 | Avg: 0.1673 | Elapsed: 2h 07m 26s | ETA: 5h 09m 12s
  [======>-------------]  29.2% | Ep 2/6 [2341/3103] | Loss: 0.1447 | Avg: 0.1672 | Elapsed: 2h 07m 46s | ETA: 5h 09m 13s
  [======>-------------]  29.3% | Ep 2/6 [2351/3103] | Loss: 0.0775 | Avg: 0.1671 | Elapsed: 2h 08m 07s | ETA: 5h 09m 14s
  [======>-------------]  29.3% | Ep 2/6 [2361/3103] | Loss: 0.1509 | Avg: 0.1671 | Elapsed: 2h 08m 27s | ETA: 5h 09m 14s
  [======>-------------]  29.4% | Ep 2/6 [2371/3103] | Loss: 0.1833 | Avg: 0.1672 | Elapsed: 2h 08m 45s | ETA: 5h 09m 11s
  [======>-------------]  29.5% | Ep 2/6 [2381/3103] | Loss: 0.0837 | Avg: 0.1673 | Elapsed: 2h 09m 06s | ETA: 5h 09m 11s
  [======>-------------]  29.5% | Ep 2/6 [2391/3103] | Loss: 0.1404 | Avg: 0.1672 | Elapsed: 2h 09m 26s | ETA: 5h 09m 12s
  [======>-------------]  29.6% | Ep 2/6 [2401/3103] | Loss: 0.2232 | Avg: 0.1672 | Elapsed: 2h 09m 40s | ETA: 5h 08m 58s
  [======>-------------]  29.6% | Ep 2/6 [2411/3103] | Loss: 0.1662 | Avg: 0.1673 | Elapsed: 2h 10m 04s | ETA: 5h 09m 07s
  [======>-------------]  29.7% | Ep 2/6 [2421/3103] | Loss: 0.1557 | Avg: 0.1672 | Elapsed: 2h 10m 28s | ETA: 5h 09m 17s
  [======>-------------]  29.7% | Ep 2/6 [2431/3103] | Loss: 0.1576 | Avg: 0.1671 | Elapsed: 2h 10m 52s | ETA: 5h 09m 24s
  [======>-------------]  29.8% | Ep 2/6 [2441/3103] | Loss: 0.1643 | Avg: 0.1671 | Elapsed: 2h 11m 15s | ETA: 5h 09m 32s
  [======>-------------]  29.8% | Ep 2/6 [2451/3103] | Loss: 0.1838 | Avg: 0.1670 | Elapsed: 2h 11m 39s | ETA: 5h 09m 40s
  [======>-------------]  29.9% | Ep 2/6 [2461/3103] | Loss: 0.1106 | Avg: 0.1668 | Elapsed: 2h 12m 04s | ETA: 5h 09m 52s
  [======>-------------]  29.9% | Ep 2/6 [2471/3103] | Loss: 0.3122 | Avg: 0.1668 | Elapsed: 2h 12m 28s | ETA: 5h 10m 00s
  [======>-------------]  30.0% | Ep 2/6 [2481/3103] | Loss: 0.1121 | Avg: 0.1670 | Elapsed: 2h 12m 50s | ETA: 5h 10m 03s
  [======>-------------]  30.0% | Ep 2/6 [2491/3103] | Loss: 0.3070 | Avg: 0.1672 | Elapsed: 2h 13m 10s | ETA: 5h 10m 04s
  [======>-------------]  30.1% | Ep 2/6 [2501/3103] | Loss: 0.2083 | Avg: 0.1672 | Elapsed: 2h 13m 30s | ETA: 5h 10m 03s
  [======>-------------]  30.2% | Ep 2/6 [2511/3103] | Loss: 0.1330 | Avg: 0.1672 | Elapsed: 2h 13m 51s | ETA: 5h 10m 04s
  [======>-------------]  30.2% | Ep 2/6 [2521/3103] | Loss: 0.2456 | Avg: 0.1672 | Elapsed: 2h 14m 12s | ETA: 5h 10m 04s
  [======>-------------]  30.3% | Ep 2/6 [2531/3103] | Loss: 0.0946 | Avg: 0.1671 | Elapsed: 2h 14m 27s | ETA: 5h 09m 52s
  [======>-------------]  30.3% | Ep 2/6 [2541/3103] | Loss: 0.2602 | Avg: 0.1670 | Elapsed: 2h 14m 51s | ETA: 5h 09m 59s
  [======>-------------]  30.4% | Ep 2/6 [2551/3103] | Loss: 0.1751 | Avg: 0.1671 | Elapsed: 2h 15m 14s | ETA: 5h 10m 05s
  [======>-------------]  30.4% | Ep 2/6 [2561/3103] | Loss: 0.2320 | Avg: 0.1672 | Elapsed: 2h 15m 37s | ETA: 5h 10m 11s
  [======>-------------]  30.5% | Ep 2/6 [2571/3103] | Loss: 0.1646 | Avg: 0.1672 | Elapsed: 2h 16m 00s | ETA: 5h 10m 15s
  [======>-------------]  30.5% | Ep 2/6 [2581/3103] | Loss: 0.1794 | Avg: 0.1670 | Elapsed: 2h 16m 25s | ETA: 5h 10m 25s
  [======>-------------]  30.6% | Ep 2/6 [2591/3103] | Loss: 0.1843 | Avg: 0.1671 | Elapsed: 2h 16m 49s | ETA: 5h 10m 32s
  [======>-------------]  30.6% | Ep 2/6 [2601/3103] | Loss: 0.5053 | Avg: 0.1674 | Elapsed: 2h 17m 13s | ETA: 5h 10m 40s
  [======>-------------]  30.7% | Ep 2/6 [2611/3103] | Loss: 0.1838 | Avg: 0.1680 | Elapsed: 2h 17m 36s | ETA: 5h 10m 46s
  [======>-------------]  30.7% | Ep 2/6 [2621/3103] | Loss: 0.0974 | Avg: 0.1680 | Elapsed: 2h 17m 56s | ETA: 5h 10m 43s
  [======>-------------]  30.8% | Ep 2/6 [2631/3103] | Loss: 0.1182 | Avg: 0.1679 | Elapsed: 2h 18m 16s | ETA: 5h 10m 41s
  [======>-------------]  30.9% | Ep 2/6 [2641/3103] | Loss: 0.1935 | Avg: 0.1679 | Elapsed: 2h 18m 36s | ETA: 5h 10m 39s
  [======>-------------]  30.9% | Ep 2/6 [2651/3103] | Loss: 0.1691 | Avg: 0.1679 | Elapsed: 2h 18m 56s | ETA: 5h 10m 37s
  [======>-------------]  31.0% | Ep 2/6 [2661/3103] | Loss: 0.1903 | Avg: 0.1680 | Elapsed: 2h 19m 16s | ETA: 5h 10m 34s
  [======>-------------]  31.0% | Ep 2/6 [2671/3103] | Loss: 0.2066 | Avg: 0.1680 | Elapsed: 2h 19m 35s | ETA: 5h 10m 31s
  [======>-------------]  31.1% | Ep 2/6 [2681/3103] | Loss: 0.1830 | Avg: 0.1680 | Elapsed: 2h 19m 56s | ETA: 5h 10m 30s
  [======>-------------]  31.1% | Ep 2/6 [2691/3103] | Loss: 0.0687 | Avg: 0.1679 | Elapsed: 2h 20m 17s | ETA: 5h 10m 31s
  [======>-------------]  31.2% | Ep 2/6 [2701/3103] | Loss: 0.1188 | Avg: 0.1677 | Elapsed: 2h 20m 38s | ETA: 5h 10m 30s
  [======>-------------]  31.2% | Ep 2/6 [2711/3103] | Loss: 0.1236 | Avg: 0.1676 | Elapsed: 2h 20m 58s | ETA: 5h 10m 27s
  [======>-------------]  31.3% | Ep 2/6 [2721/3103] | Loss: 0.1613 | Avg: 0.1677 | Elapsed: 2h 21m 18s | ETA: 5h 10m 25s
  [======>-------------]  31.3% | Ep 2/6 [2731/3103] | Loss: 0.1444 | Avg: 0.1677 | Elapsed: 2h 21m 37s | ETA: 5h 10m 21s
  [======>-------------]  31.4% | Ep 2/6 [2741/3103] | Loss: 0.1493 | Avg: 0.1677 | Elapsed: 2h 21m 57s | ETA: 5h 10m 17s
  [======>-------------]  31.4% | Ep 2/6 [2751/3103] | Loss: 0.1361 | Avg: 0.1676 | Elapsed: 2h 22m 17s | ETA: 5h 10m 15s
  [======>-------------]  31.5% | Ep 2/6 [2761/3103] | Loss: 0.0479 | Avg: 0.1675 | Elapsed: 2h 22m 37s | ETA: 5h 10m 11s
  [======>-------------]  31.6% | Ep 2/6 [2771/3103] | Loss: 0.1395 | Avg: 0.1675 | Elapsed: 2h 22m 56s | ETA: 5h 10m 08s
  [======>-------------]  31.6% | Ep 2/6 [2781/3103] | Loss: 0.1890 | Avg: 0.1675 | Elapsed: 2h 23m 16s | ETA: 5h 10m 05s
  [======>-------------]  31.7% | Ep 2/6 [2791/3103] | Loss: 0.2706 | Avg: 0.1675 | Elapsed: 2h 23m 37s | ETA: 5h 10m 02s
  [======>-------------]  31.7% | Ep 2/6 [2801/3103] | Loss: 0.1537 | Avg: 0.1675 | Elapsed: 2h 23m 57s | ETA: 5h 10m 01s
  [======>-------------]  31.8% | Ep 2/6 [2811/3103] | Loss: 0.1202 | Avg: 0.1676 | Elapsed: 2h 24m 18s | ETA: 5h 09m 58s
  [======>-------------]  31.8% | Ep 2/6 [2821/3103] | Loss: 0.1118 | Avg: 0.1675 | Elapsed: 2h 31m 58s | ETA: 5h 25m 39s
  [======>-------------]  31.9% | Ep 2/6 [2831/3103] | Loss: 0.1020 | Avg: 0.1674 | Elapsed: 2h 32m 11s | ETA: 5h 25m 17s
  [======>-------------]  31.9% | Ep 2/6 [2841/3103] | Loss: 0.0790 | Avg: 0.1673 | Elapsed: 2h 32m 24s | ETA: 5h 24m 57s
  [======>-------------]  32.0% | Ep 2/6 [2851/3103] | Loss: 0.0466 | Avg: 0.1674 | Elapsed: 2h 32m 35s | ETA: 5h 24m 32s
  [======>-------------]  32.0% | Ep 2/6 [2861/3103] | Loss: 0.1873 | Avg: 0.1674 | Elapsed: 2h 32m 44s | ETA: 5h 24m 04s
  [======>-------------]  32.1% | Ep 2/6 [2871/3103] | Loss: 0.2830 | Avg: 0.1675 | Elapsed: 2h 32m 53s | ETA: 5h 23m 36s
  [======>-------------]  32.1% | Ep 2/6 [2881/3103] | Loss: 0.0939 | Avg: 0.1674 | Elapsed: 2h 33m 02s | ETA: 5h 23m 07s
  [======>-------------]  32.2% | Ep 2/6 [2891/3103] | Loss: 0.1314 | Avg: 0.1674 | Elapsed: 2h 33m 12s | ETA: 5h 22m 41s
  [======>-------------]  32.2% | Ep 2/6 [2901/3103] | Loss: 0.2251 | Avg: 0.1673 | Elapsed: 2h 33m 22s | ETA: 5h 22m 13s
  [======>-------------]  32.3% | Ep 2/6 [2911/3103] | Loss: 0.1929 | Avg: 0.1674 | Elapsed: 2h 33m 35s | ETA: 5h 21m 53s
  [======>-------------]  32.4% | Ep 2/6 [2921/3103] | Loss: 0.2506 | Avg: 0.1674 | Elapsed: 2h 33m 57s | ETA: 5h 21m 52s
  [======>-------------]  32.4% | Ep 2/6 [2931/3103] | Loss: 0.2592 | Avg: 0.1673 | Elapsed: 2h 34m 19s | ETA: 5h 21m 51s
  [======>-------------]  32.5% | Ep 2/6 [2941/3103] | Loss: 0.1115 | Avg: 0.1673 | Elapsed: 2h 34m 43s | ETA: 5h 21m 53s
  [=======>------------]  32.5% | Ep 2/6 [2951/3103] | Loss: 0.1672 | Avg: 0.1673 | Elapsed: 2h 35m 05s | ETA: 5h 21m 51s
  [=======>------------]  32.6% | Ep 2/6 [2961/3103] | Loss: 0.0989 | Avg: 0.1673 | Elapsed: 2h 35m 28s | ETA: 5h 21m 52s
  [=======>------------]  32.6% | Ep 2/6 [2971/3103] | Loss: 0.1602 | Avg: 0.1673 | Elapsed: 2h 35m 51s | ETA: 5h 21m 52s
  [=======>------------]  32.7% | Ep 2/6 [2981/3103] | Loss: 0.1011 | Avg: 0.1673 | Elapsed: 2h 36m 14s | ETA: 5h 21m 53s
  [=======>------------]  32.7% | Ep 2/6 [2991/3103] | Loss: 0.1005 | Avg: 0.1673 | Elapsed: 2h 36m 36s | ETA: 5h 21m 51s
  [=======>------------]  32.8% | Ep 2/6 [3001/3103] | Loss: 0.1444 | Avg: 0.1673 | Elapsed: 2h 36m 59s | ETA: 5h 21m 51s
  [=======>------------]  32.8% | Ep 2/6 [3011/3103] | Loss: 0.0969 | Avg: 0.1674 | Elapsed: 2h 37m 23s | ETA: 5h 21m 52s
  [=======>------------]  32.9% | Ep 2/6 [3021/3103] | Loss: 0.3073 | Avg: 0.1674 | Elapsed: 2h 37m 46s | ETA: 5h 21m 53s
  [=======>------------]  32.9% | Ep 2/6 [3031/3103] | Loss: 0.2174 | Avg: 0.1674 | Elapsed: 2h 38m 10s | ETA: 5h 21m 54s
  [=======>------------]  33.0% | Ep 2/6 [3041/3103] | Loss: 0.1392 | Avg: 0.1674 | Elapsed: 2h 38m 32s | ETA: 5h 21m 53s
  [=======>------------]  33.1% | Ep 2/6 [3051/3103] | Loss: 0.2563 | Avg: 0.1675 | Elapsed: 2h 38m 54s | ETA: 5h 21m 50s
  [=======>------------]  33.1% | Ep 2/6 [3061/3103] | Loss: 0.1201 | Avg: 0.1674 | Elapsed: 2h 39m 17s | ETA: 5h 21m 49s
  [=======>------------]  33.2% | Ep 2/6 [3071/3103] | Loss: 0.1599 | Avg: 0.1675 | Elapsed: 2h 39m 38s | ETA: 5h 21m 46s
  [=======>------------]  33.2% | Ep 2/6 [3081/3103] | Loss: 0.1060 | Avg: 0.1675 | Elapsed: 2h 40m 02s | ETA: 5h 21m 46s
  [=======>------------]  33.3% | Ep 2/6 [3091/3103] | Loss: 0.2353 | Avg: 0.1673 | Elapsed: 2h 40m 24s | ETA: 5h 21m 44s
  [=======>------------]  33.3% | Ep 2/6 [3101/3103] | Loss: 0.1750 | Avg: 0.1673 | Elapsed: 2h 40m 47s | ETA: 5h 21m 43s
  [=======>------------]  33.3% | Ep 2/6 [3103/3103] | Loss: 0.2395 | Avg: 0.1674 | Elapsed: 2h 40m 51s | ETA: 5h 21m 42s
    thunderstorm: AUROC=0.9959  PR-AUC=0.2105  n_pos=853
    cloudburst: AUROC=0.9804  PR-AUC=0.7827  n_pos=192709
    flash_flood: AUROC=0.9911  PR-AUC=0.2146  n_pos=4356
  Epoch 2: train_loss=0.16736  val_loss=0.19772  5783.4s
  [BEST] Saved -> c:\Users\Ishank Sharma\Desktop\SIH 2026 WINNER\stage3\stage3_outputs\best_model.pt  (PR-AUC=0.4026)

--- Epoch 3/6 ---
  [=======>------------]  33.3% | Ep 3/6 [   1/3103] | Loss: 0.1868 | Avg: 0.1868 | Elapsed: 2h 54m 02s | ETA: 5h 48m 00s
  [=======>------------]  33.4% | Ep 3/6 [  11/3103] | Loss: 0.1782 | Avg: 0.1418 | Elapsed: 2h 54m 25s | ETA: 5h 47m 56s
  [=======>------------]  33.4% | Ep 3/6 [  21/3103] | Loss: 0.3088 | Avg: 0.1625 | Elapsed: 2h 54m 48s | ETA: 5h 47m 50s
  [=======>------------]  33.5% | Ep 3/6 [  31/3103] | Loss: 0.2624 | Avg: 0.1619 | Elapsed: 2h 55m 09s | ETA: 5h 47m 42s
  [=======>------------]  33.6% | Ep 3/6 [  41/3103] | Loss: 0.2104 | Avg: 0.1605 | Elapsed: 2h 55m 31s | ETA: 5h 47m 36s
  [=======>------------]  33.6% | Ep 3/6 [  51/3103] | Loss: 0.1230 | Avg: 0.1539 | Elapsed: 2h 55m 54s | ETA: 5h 47m 30s
  [=======>------------]  33.7% | Ep 3/6 [  61/3103] | Loss: 0.1749 | Avg: 0.1571 | Elapsed: 2h 56m 16s | ETA: 5h 47m 23s
